stockCode,tickerSymbol,companyName,companyNameEng,market,sector
KR7250060001,250060,모비스,"Mobiis Co., Ltd.",KOSDAQ,소프트웨어
KR7250930005,250930,예선테크,"YeSUN Tech Co., Ltd.",KOSDAQ,화학
KR7251120002,251120,바이오에프디엔씨,"BIO-FD&C Co.,Ltd.",KOSDAQ,제약
KR7251270005,251270,넷마블보통주,Netmarble Corporation,KOSPI,서비스업
KR7251280004,251280,안지오랩,AngioLab,KONEX,null
KR7251370003,251370,와이엠티,"YMT CO., LTD.",KOSDAQ,화학
KR7251630000,251630,브이원텍,"V-ONE TECH CO., LTD.",KOSDAQ,기계·장비
KR7251970000,251970,펌텍코리아,"PUM-TECH KOREA CO., LTD.",KOSDAQ,화학
KR7252500004,252500,세화피앤씨,SEWHA P&C INC.,KOSDAQ,화학
KR7252990007,252990,샘씨엔에스,"SEMCNS Co., Ltd.",KOSDAQ,반도체
KR7253450001,253450,스튜디오드래곤 주식회사,Studio Dragon Corporation,KOSDAQ,오락·문화
KR7253590004,253590,네오셈,Neosem Inc.,KOSDAQ,반도체
KR7253610000,253610,루트락,Rootloc,KONEX,null
KR7253840003,253840,수젠텍,"Sugentech, Inc.",KOSDAQ,의료·정밀기기
KR7254120009,254120,자비스,"XAVIS CO., Ltd.",KOSDAQ,기계·장비
KR7254160005,254160,제이엠멀티,JM-MULTI,KONEX,null
KR7254490006,254490,미래반도체,"MIRAI SEMICONDUCTORS CO., LTD.",KOSDAQ,유통
KR7255220006,255220,에스지이,"SG CO., LTD.",KOSDAQ,비금속
KR7255440000,255440,야스,"YAS Co., Ltd",KOSDAQ,IT부품
KR7256150004,256150,한독크린텍,"Handok Clean Tech Co., Ltd.",KOSDAQ,기계·장비
KR7256630005,256630,포인트엔지니어링,"POINT ENGINEERING Co., Ltd.",KOSDAQ,금속
KR7256840000,256840,한국비엔씨,"BNC Korea Co, Ltd",KOSDAQ,제약
KR7256940008,256940,케이피에스,KPS Corporation,KOSDAQ,반도체
KR7257370007,257370,피엔티엠에스,"People & Technology Ms, Inc.",KOSDAQ,IT부품
KR7257720003,257720,실리콘투,"SILICON 2 Co.,Ltd.",KOSDAQ,유통
KR7257990002,257990,나우코스,NOWCOS,KONEX,null
KR7258050004,258050,테크트랜스,Tech Trans,KONEX,null
KR7258250000,258250,셀젠텍,CELLGENTEK,KONEX,null
KR7258540004,258540,에스엘테라퓨틱스,SL Therapeutics,KONEX,null
KR7258610005,258610,케일럼,CAELUM,KOSDAQ,금속
KR7258790005,258790,소프트캠프,"SOFTCAMP CO., LTD",KOSDAQ,출판·매체복제
KR7258830009,258830,세종메디칼,"SEJONG MEDICAL Co.Ltd.,",KOSDAQ,의료·정밀기기
KR7259630002,259630,엠플러스,mPlus Corp,KOSDAQ,기계·장비
KR7259960003,259960,크래프톤보통주,KRAFTON,KOSPI,서비스업
KR7260660006,260660,알리코제약,"KOREA ARLICO PHARM CO.,LTD.",KOSDAQ,제약
KR7260870001,260870,SK시그넷,SK Signet,KONEX,null
KR7260930003,260930,씨티케이,CTK,KOSDAQ,화학
KR7260970009,260970,에스앤디,"S&D Co., Ltd",KOSDAQ,음식료·담배
KR7261200000,261200,덴티스,"DENTIS CO.,LTD",KOSDAQ,의료·정밀기기
KR7261780001,261780,차백신연구소,CHA Vaccine Research Institute,KOSDAQ,기타서비스
KR7262260003,262260,에이프로,"A PRO Co., LTD",KOSDAQ,일반전기전자
KR7262840002,262840,아이퀘스트,"IQUEST Co., Ltd.",KOSDAQ,소프트웨어
KR7263020000,263020,디케이앤디,DK&D,KOSDAQ,화학
KR7263050007,263050,유틸렉스,"Eutilex Co., Ltd.",KOSDAQ,제약
KR7263540007,263540,어스앤에어로스페이스,Earth & Aerospace Manufacturing,KOSDAQ,운송장비·부품
KR7263600009,263600,덕우전자,"DERKWOO ELECTRONICS CO.,LTD.",KOSDAQ,일반전기전자
KR7263690000,263690,디알젬,DRGEM CORPORATION,KOSDAQ,의료·정밀기기
KR7263700007,263700,케어랩스,"Carelabs Co.,Ltd",KOSDAQ,기타서비스
KR7263720005,263720,디앤씨미디어,"D&C MEDIA CO.,LTD.",KOSDAQ,디지털컨텐츠
KR7263750002,263750,펄어비스,PearlAbyss Corp.,KOSDAQ GLOBAL,디지털컨텐츠
KR7263770000,263770,유에스티,"UST CO., LTD.",KOSDAQ,금속
KR7263800005,263800,데이타솔루션,"Datasolution, Inc.",KOSDAQ,정보기기
KR7263810004,263810,상신전자,"Sangshin Electronics Co.,Ltd.",KOSDAQ,일반전기전자
KR7263860009,263860,지니언스,"GENIANS, INC.",KOSDAQ,소프트웨어
KR7263920001,263920,휴엠앤씨,HuM&C,KOSDAQ,기타제조
KR7264450008,264450,유비쿼스,Ubiquoss Inc.,KOSDAQ,통신장비
KR7264660002,264660,씨앤지하이테크,"C&G Hi Tech Co., Ltd",KOSDAQ,반도체
KR7264850009,264850,이랜시스,"Elensys Co.,Ltd.",KOSDAQ,일반전기전자
KR7264900002,264900,크라운제과보통주,CROWN,KOSPI,음식료품
KR726490K013,26490K,크라운제과1우선주,CROWN(1P),KOSPI,음식료품
KR7265520007,265520,에이피시스템,Advanced Process Systems Corporation,KOSDAQ,반도체
KR7265560003,265560,영화테크,"Younghwa Tech Co., Ltd.",KOSDAQ,운송장비·부품
KR7265740001,265740,엔에프씨,NFC Corporation,KOSDAQ,화학
KR7266170000,266170,뿌리깊은나무들,Redwoods,KONEX,null
KR7266470004,266470,바이오인프라생명과학,BioInfra Life Science,KONEX,null
KR7266870005,266870,파워풀엑스,Power Fulx,KONEX,null
KR7267080000,267080,세븐브로이맥주,Sevenbrau,KONEX,null
KR7267250009,267250,에이치디현대보통주,HD HYUNDAI,KOSPI,기타금융
KR7267260008,267260,에이치디현대일렉트릭보통주,HD HYUNDAI ELECTRIC,KOSPI,전기전자
KR7267270007,267270,에이치디현대건설기계보통주,HD Hyundai Construction Equipment,KOSPI,기계
KR7267290005,267290,경동도시가스보통주,KYUNGDONG CITY GAS,KOSPI,전기가스업
KR7267320000,267320,나인테크,"Naintech. CO.,LTD.",KOSDAQ,IT부품
KR7267790004,267790,배럴,"BARREL Co., Ltd.",KOSDAQ,섬유·의류
KR7267850006,267850,아시아나IDT보통주,AsianaIDT,KOSPI,서비스업
KR7267980001,267980,매일유업,"Maeil Dairies Co., Ltd.",KOSDAQ GLOBAL,음식료·담배
KR7268280005,268280,미원스페셜티케미칼보통주,Miwon Specialty Chemical,KOSPI,화학
KR7268600004,268600,셀리버리,"Cellivery Therapeutics, Inc.",KOSDAQ,기타서비스
KR7269620001,269620,시스웍,"SYSWORK CO., LTD",KOSDAQ,의료·정밀기기
KR7270210008,270210,에스알바이오텍,SR biotek,KONEX,null
KR7270520000,270520,지오릿에너지,Geolit Energy,KOSDAQ,기타서비스
KR7270660004,270660,에브리봇 주식회사,EVERYBOT Inc.,KOSDAQ,일반전기전자
KR7270870009,270870,뉴트리,"Newtree Co., Ltd.",KOSDAQ,음식료·담배
KR7271560005,271560,오리온보통주,ORION,KOSPI,음식료품
KR7271830002,271830,팸텍,"PAMTEK CO., LTD.",KOSDAQ,반도체
KR7271940009,271940,일진하이솔루스보통주,ILJIN HYSOLUS,KOSPI,운수장비
KR7271980005,271980,제일약품보통주,JEIL PHARM,KOSPI,의약품
KR7272110008,272110,케이엔제이,"KnJ Co., Ltd.",KOSDAQ,반도체
KR7272210006,272210,한화시스템보통주,HANWHA SYSTEMS,KOSPI,전기전자
KR7272290008,272290,이녹스첨단소재,"INNOX Advanced Materials Co., Ltd.",KOSDAQ GLOBAL,IT부품
KR7272450008,272450,진에어보통주,JIN AIR,KOSPI,운수창고업
KR7272550005,272550,삼양패키징보통주,SAMYANG PACKAGING,KOSPI,화학
KR7273060004,273060,와이즈버즈,Wise birds Inc.,KOSDAQ,기타서비스
KR7273640003,273640,와이엠텍,"YM Tech Co., Ltd.",KOSDAQ,일반전기전자
KR7274090000,274090,켄코아에어로스페이스,Kencoa Aerospace Corporation,KOSDAQ,운송장비·부품
KR7274400001,274400,이노시뮬레이션,"INNOSIMULATION CO., LTD.",KOSDAQ,디지털컨텐츠
KR7275630002,275630,에스에스알,SSR Inc.,KOSDAQ,소프트웨어
KR7276040003,276040,스코넥엔터테인먼트,"SKONEC ENTERTAINMENT Co., Ltd.",KOSDAQ,디지털컨텐츠
KR7276240009,276240,엘리비젼,Elivision,KONEX,null
KR7276730009,276730,제주맥주,"Jeju Beer Company, Limited",KOSDAQ,음식료·담배
KR7277070009,277070,린드먼아시아인베스트먼트,Lindeman Asia Investment Corporation,KOSDAQ,금융
KR7277410007,277410,인산가,INSAN Inc.,KOSDAQ,음식료·담배
KR7277810008,277810,레인보우로보틱스,Rainbow Robotics,KOSDAQ,기계·장비
KR7277880001,277880,티에스아이,"TSI Co., Ltd.",KOSDAQ,기계·장비
KR7278280003,278280,천보,"Chunbo Co., Ltd.",KOSDAQ GLOBAL,화학
KR7278470000,278470,에이피알보통주,APR,KOSPI,화학
KR7278650007,278650,에이치엘비바이오스텝,HLBbioStep,KOSDAQ,기타서비스
KR7278990007,278990,이엠비,EMB,KONEX,null
KR7279060008,279060,이노벡스,INNOVEX,KONEX,null
KR7279600001,279600,미디어젠,"MediaZen,Inc.",KOSDAQ,소프트웨어
KR7280360009,280360,롯데웰푸드보통주,LOTTE WELLFOOD,KOSPI,음식료품
KR7281740001,281740,레이크머티리얼즈,"Lake Materials Co., Ltd.",KOSDAQ,화학
KR7281820001,281820,케이씨텍보통주,KCTECH,KOSPI,의료정밀
KR7282330000,282330,BGF리테일보통주,BGF Retail,KOSPI,유통업
KR7282690007,282690,동아타이어공업보통주,DONG AH TIRE,KOSPI,화학
KR7282720002,282720,금양그린파워,"KUMYANG GREEN POWER CO., Ltd.",KOSDAQ,건설
KR7282880004,282880,코윈테크,"COWINTECH Co., Ltd",KOSDAQ,기계·장비
KR7283100006,283100,노보믹스,Novomics,KONEX,null
KR7284620002,284620,카이노스메드,"KAINOS MEDICINE, INC.",KOSDAQ,기타서비스
KR7284740008,284740,쿠쿠홈시스보통주,CUCKOO HOMESYS,KOSPI,서비스업
KR7285130001,285130,SK케미칼보통주,SKCHEMICALS,KOSPI,화학
KR728513K010,28513K,SK케미칼1우선주,SKCHEMICALS(1P),KOSPI,화학
KR7285490009,285490,노바텍,NOVATECH,KOSDAQ,기타제조
KR7285800009,285800,진영,"JINYOUNG CO., LTD",KOSDAQ,화학
KR7286000005,286000,씨엔티드림,CNT Dream,KONEX,null
KR7286750005,286750,나노브릭,"NANOBRICK Co., Ltd.",KOSDAQ,화학
KR7286940002,286940,롯데정보통신보통주,LOTTE DATA COMMUNICATION COMPANY,KOSPI,서비스업
KR7287410005,287410,제이시스메디칼,Jeisys Medical,KOSDAQ,의료·정밀기기
KR7288330004,288330,브릿지바이오테라퓨틱스,"BRIDGE BIOTHERAPEUTICS, INC.",KOSDAQ,제약
KR7288490006,288490,나라소프트,NARASOFT,KONEX,null
KR7288620008,288620,에스퓨얼셀,"S-Fuelcell Co., Ltd.",KOSDAQ,일반전기전자
KR7288980006,288980,모아데이타,Moadata,KOSDAQ,소프트웨어
KR7289010001,289010,아이스크림에듀,"i-Scream Edu Co., Ltd.",KOSDAQ,출판·매체복제
KR7289080004,289080,에스브이인베스트먼트,SV INVESTMENT CORPORATION,KOSDAQ,금융
KR7289170003,289170,바이오텐,Bioten,KONEX,null
KR7289220006,289220,자이언트스텝,GIANTSTEP Inc.,KOSDAQ,오락·문화
KR7289860009,289860,지슨,GITSN,KONEX,null
KR7290090000,290090,트윔,TWIM Corp,KOSDAQ,소프트웨어
KR7290120005,290120,디에이치오토리드,DH AUTOLEAD,KOSDAQ,운송장비·부품
KR7290270008,290270,휴네시온,"Hunesion co.,ltd",KOSDAQ,소프트웨어
KR7290380005,290380,대유,"Dae Yu Co., Ltd.",KOSDAQ,화학
KR7290520006,290520,신도기연,"Shindo Eng. Lab., Ltd.",KOSDAQ,기계·장비
KR7290550003,290550,디케이티,"DK Tech Co., Ltd.",KOSDAQ,IT부품
KR7290560002,290560,신시웨이,"SINSIWAY CO., LTD.",KOSDAQ,소프트웨어
KR7290650001,290650,엘앤씨바이오,L&C BIO,KOSDAQ,제약
KR7290660000,290660,네오펙트,"NEOFECT Co.,Ltd",KOSDAQ,의료·정밀기기
KR7290670009,290670,대보마그네틱,"DAEBO MAGNETIC CO.,LTD.",KOSDAQ,기계·장비
KR7290690007,290690,소룩스,"Solux Co., Ltd.",KOSDAQ,일반전기전자
KR7290720002,290720,푸드나무,"FOODNAMOO, INC.",KOSDAQ,유통
KR7290740000,290740,액트로,ActRo,KOSDAQ,IT부품
KR7291230001,291230,엔피,NP,KOSDAQ,기타서비스
KR7291650000,291650,압타머사이언스,Aptamer Sciences Inc,KOSDAQ,기타서비스
KR7291810000,291810,핀텔,"Pintel Co., Ltd.",KOSDAQ,소프트웨어
KR7293480000,293480,하나제약보통주,Hana Pharm,KOSPI,의약품
KR7293490009,293490,카카오게임즈,Kakao Games Corp.,KOSDAQ GLOBAL,디지털컨텐츠
KR7293580007,293580,나우아이비캐피탈,NAU IB Capital,KOSDAQ,금융
KR7293780003,293780,압타바이오,Aptabio Therapeutics Inc.,KOSDAQ,기타서비스
KR7293940003,293940,신한알파리츠보통주,Shinhan Alpha REIT,KOSPI,서비스업
KR7294090006,294090,이오플로우,"EOFlow Co., Ltd.",KOSDAQ,의료·정밀기기
KR7294140009,294140,레몬,LEMON COMPANY LIMITED,KOSDAQ,화학
KR7294570007,294570,쿠콘,coocon Corporation,KOSDAQ,소프트웨어
KR7294630009,294630,서남,"SuNAM Co., Ltd.",KOSDAQ,일반전기전자
KR7294870001,294870,HDC현대산업개발보통주,HYUNDAI DEVELOPMENT COMPANY,KOSPI,건설업
KR7296160005,296160,프로젠,ProGen,KONEX,null
KR7296520000,296520,가이아코퍼레이션,GAIA CORPORATION,KONEX,null
KR7296640006,296640,이노룰스,"INNORULES CO.,LTD",KOSDAQ,소프트웨어
KR7297090003,297090,씨에스베어링,"CS BEARING Co., Ltd.",KOSDAQ,기계·장비
KR7297570004,297570,알로이스,ALOYS Inc.,KOSDAQ,통신장비
KR7297890006,297890,에이치비솔루션,HB SOLUTION,KOSDAQ,기계·장비
KR7298000001,298000,효성화학보통주,HYOSUNG CHEMICAL,KOSPI,화학
KR7298020009,298020,효성티앤씨보통주,HYOSUNG TNC,KOSPI,화학
KR7298040007,298040,효성중공업보통주,HYOSUNG HEAVY INDUSTRIES,KOSPI,전기전자
KR7298050006,298050,효성첨단소재보통주,HYOSUNG ADVANCED MATERIALS,KOSPI,화학
KR7298060005,298060,에스씨엠생명과학,"SCM Lifescience Co., Ltd.",KOSDAQ,제약
KR7298380007,298380,에이비엘바이오,ABL Bio Inc.,KOSDAQ,제약
KR7298540006,298540,더네이쳐홀딩스,"THE NATURE HOLDINGS CO., LTD",KOSDAQ,섬유·의류
KR7298690009,298690,에어부산보통주,AirBusan,KOSPI,운수창고업
KR7298830001,298830,슈어소프트테크,Suresofttech Inc.,KOSDAQ,소프트웨어
KR7299030007,299030,하나기술,"HANA TECHNOLOGY CO.,LTD.",KOSDAQ,기계·장비
KR7299170001,299170,더블유에스아이,"WSI Co., Ltd.",KOSDAQ,유통
KR7299480004,299480,지앤이헬스케어,G&E Healthcare,KONEX,null
KR7299660001,299660,셀리드,"Cellid Co., Ltd.",KOSDAQ,기타서비스
KR7299670000,299670,에스엠비나,SMVINA,KONEX,null
KR7299900001,299900,위지윅스튜디오,"WYSIWYG STUDIOS CO., LTD.",KOSDAQ,오락·문화
KR7299910000,299910,베스파,Vespa Inc.,KOSDAQ,디지털컨텐츠
KR7300080009,300080,플리토,FLITTO Inc.,KOSDAQ,디지털컨텐츠
KR7300120003,300120,라온피플,LaonPeople Inc.,KOSDAQ,IT부품
KR7300720000,300720,한일시멘트보통주,HANILCEMENT,KOSPI,비금속광물
KR7301300000,301300,바이브컴퍼니,VAIV company Inc.,KOSDAQ,소프트웨어
KR7302430004,302430,이노메트리,"INNOMETRY Co., Ltd.",KOSDAQ,기계·장비
KR7302440003,302440,에스케이바이오사이언스보통주,SK BIOSCIENCE,KOSPI,의약품
KR7302550009,302550,리메드,"REMED CO.,LTD.",KOSDAQ,의료·정밀기기
KR7302920004,302920,더콘텐츠온,TCO,KONEX,null
KR7303030001,303030,지니틱스,"Zinitix Co.,Ltd.",KOSDAQ,반도체
KR7303360002,303360,프로티아,PROTIA,KOSDAQ,의료·정밀기기
KR7303530000,303530,이노뎁,INNODEP INC.,KOSDAQ,소프트웨어
KR7304100001,304100,솔트룩스,SALTLUX Inc,KOSDAQ,소프트웨어
KR7304360001,304360,에스바이오메딕스,"S.Biomedics Co., Ltd.",KOSDAQ,제약
KR7304840002,304840,피플바이오,"PeopleBio, Inc.",KOSDAQ,제약
KR7305090003,305090,마이크로디지탈,"Micro Digital Co., Ltd.",KOSDAQ,의료·정밀기기
KR7306040007,306040,에스제이그룹,"SJ Group Co., Ltd.",KOSDAQ,섬유·의류
KR7306200007,306200,세아제강보통주,SeAH Steel Corporation,KOSPI,철강금속
KR7306620006,306620,네온테크,"Neontech Co., Ltd.",KOSDAQ,기계·장비
KR7307180000,307180,아이엘사이언스,"IL SCIENCE CO.,LTD.",KOSDAQ,일반전기전자
KR7307280008,307280,원바이오젠,Wonbiogen,KOSDAQ,제약
KR7307750000,307750,국전약품,"KUKJEON PHARMACEUTICAL Co.,Ltd",KOSDAQ,제약
KR7307870006,307870,비투엔,B2En,KOSDAQ,소프트웨어
KR7307930008,307930,컴퍼니케이파트너스,COMPANY K PARTNERS LIMITED,KOSDAQ,금융
KR7307950006,307950,현대오토에버보통주,HyundaiAutoever,KOSPI,서비스업
KR7308080001,308080,바이젠셀,ViGenCell Inc.,KOSDAQ,제약
KR7308100007,308100,까스텔바작,"Castelbajac Co., Ltd.",KOSDAQ,유통
KR7308170000,308170,씨티알모빌리티보통주,"CTR Mobility Co.,Ltd.",KOSPI,운수장비
KR7308700004,308700,테크엔,TECHEN,KONEX,null
KR7309930006,309930,오하임앤컴퍼니,OHEIM & Company,KOSDAQ,유통
KR7309960003,309960,엘비인베스트먼트,LB Investment Inc.,KOSDAQ,금융
KR7310200001,310200,애니플러스,ANIPLUS INC.,KOSDAQ,오락·문화
KR7310210000,310210,보로노이,"Voronoi, Inc.",KOSDAQ,제약
KR7310870001,310870,디와이씨,DYC,KOSDAQ,운송장비·부품
KR7311060008,311060,엘에이티,LAT,KONEX,null
KR7311320006,311320,지오엘리먼트,"GO Element Co., Ltd.",KOSDAQ,일반전기전자
KR7311390009,311390,네오크레마,"Neo Cremar Co., Ltd.",KOSDAQ,음식료·담배
KR7311690002,311690,씨제이바이오사이언스,CJ Bioscience,KOSDAQ,기타서비스
KR7311960009,311960,에이아이더뉴트리진,AItheNutriGene,KONEX,null
KR7312610009,312610,에이에프더블류,"A.F.W Co., Ltd",KOSDAQ,일반전기전자
KR7313760001,313760,윌링스,"WILLINGS CO., LTD.",KOSDAQ,일반전기전자
KR7314130006,314130,지놈앤컴퍼니,Genome&Company,KOSDAQ,제약
KR7314140005,314140,알피바이오,RPbio Inc.,KOSDAQ,제약
KR7314930009,314930,바이오다인,"BIODYNE CO., LTD.",KOSDAQ,의료·정밀기기
KR7315640003,315640,딥노이드,DEEPNOID Inc.,KOSDAQ,소프트웨어
KR7316140003,316140,우리금융지주보통주,WooriFinancialGroup,KOSPI,기타금융
KR7317120004,317120,라닉스,RANIX INC.,KOSDAQ,일반전기전자
KR7317240000,317240,티에스트릴리온,"TS Trillion Co., Ltd.",KOSDAQ,화학
KR7317330009,317330,덕산테코피아,"Duksan Techopia Co., Ltd.",KOSDAQ,반도체
KR7317400000,317400,자이에스앤디보통주,XI S&D,KOSPI,서비스업
KR7317530004,317530,캐리소프트,"CARRIESOFT Co., Ltd.",KOSDAQ,오락·문화
KR7317690006,317690,퀀타매트릭스,QuantaMatrix Incorporated,KOSDAQ,의료·정밀기기
KR7317770006,317770,엑스페릭스,Xperix,KOSDAQ,일반전기전자
KR7317830008,317830,에스피시스템스,"SP SYSTEMS CO.,LTD.",KOSDAQ,기계·장비
KR7317850006,317850,대모엔지니어링,"DAEMO Engineering Co.,Ltd.",KOSDAQ,기계·장비
KR7317860005,317860,노드메이슨,Nordmason,KONEX,null
KR7317870004,317870,엔바이오니아,"Envioneer Co., Ltd.",KOSDAQ,기타제조
KR7318000007,318000,케이비지,KBG,KOSDAQ,화학
KR7318010006,318010,팜스빌,"Pharmsville Co., Ltd.",KOSDAQ,음식료·담배
KR7318020005,318020,포인트모바일,"POINT MOBILE Co., Ltd.",KOSDAQ,일반전기전자
KR7318160009,318160,셀바이오휴먼텍,"Cell Bio Human Tech Co.,LTD",KOSDAQ,섬유·의류
KR7318410008,318410,비비씨,"Best Bristle Company CO., Ltd.",KOSDAQ,기타제조
KR7318660008,318660,타임기술,TIME Technical Support,KONEX,null
KR7319400008,319400,현대무벡스,HYUNDAI MOVEX,KOSDAQ,기계·장비
KR7319660007,319660,피에스케이,PSK INC.,KOSDAQ GLOBAL,반도체
KR7320000003,320000,윈텍,"WINTEC Co.,Ltd.",KOSDAQ,기계·장비
KR7321260002,321260,프로이천,PRO2000,KOSDAQ,일반전기전자
KR7321370009,321370,센서뷰,"SENSORVIEW CO., LTD.",KOSDAQ,IT부품
KR7321550006,321550,티움바이오,"TiumBio Co., Ltd.",KOSDAQ,기타서비스
KR7321820003,321820,와이더플래닛,Wider Planet Inc.,KOSDAQ,출판·매체복제
KR7322000001,322000,에이치디현대에너지솔루션보통주,"HD HYUNDAI ENERGY SOLUTIONS CO.,LTD.",KOSPI,전기전자
KR7322180001,322180,티라유텍,"THiRA-UTECH CO., LTD.",KOSDAQ,소프트웨어
KR7322190000,322190,베른,VERNE,KONEX,null
KR7322310004,322310,오로스테크놀로지,"AUROS TECHNOLOGY, INC.",KOSDAQ,기계·장비
KR7322510009,322510,제이엘케이,"JLK, Inc.",KOSDAQ,소프트웨어
KR7322780008,322780,코퍼스코리아,"COPUS KOREA Co., Ltd.",KOSDAQ,오락·문화
KR7322970005,322970,무진메디,Moogene Medi,KONEX,null
KR7323230003,323230,엠에프엠코리아,"MFM KOREA Co., Ltd.",KOSDAQ,섬유·의류
KR7323280008,323280,태성,TAESUNG,KOSDAQ,기계·장비
KR7323350009,323350,다원넥스뷰,DAWON NEXVIEW,KONEX,null
KR7323410001,323410,카카오뱅크보통주,KakaoBank Corp.,KOSPI,은행
KR7323990002,323990,박셀바이오,Vaxcell-Bio Therapeutics,KOSDAQ,기타서비스
KR7326030004,326030,에스케이바이오팜보통주,SK BIOPHARMACEUTICALS,KOSPI,서비스업
KR7327260006,327260,알에프머트리얼즈,RF Materials,KOSDAQ,기타제조
KR7327610002,327610,펨토바이오메드,Femtobiomed,KONEX,null
KR7328130000,328130,루닛,Lunit Inc.,KOSDAQ,소프트웨어
KR7328380001,328380,솔트웨어,Saltware,KOSDAQ,컴퓨터서비스
KR7329180004,329180,에이치디현대중공업보통주,HD HYUNDAI HEAVY INDUSTRIES,KOSPI,운수장비
KR7330350000,330350,위더스제약,"Withus Pharmaceutical. Co., LTD",KOSDAQ,제약
KR7330590001,330590,롯데리츠보통주,LOTTE REIT,KOSPI,서비스업
KR7330730003,330730,스톤브릿지벤처스,"Stonebridge Ventures, Inc.",KOSDAQ,금융
KR7330860008,330860,네패스아크,Nepes Ark Corporation,KOSDAQ,반도체
KR7331380006,331380,포커스에이치엔에스,FOCUS HNS,KOSDAQ,일반전기전자
KR7331520007,331520,밸로프,VALOFE,KOSDAQ,디지털컨텐츠
KR7331660001,331660,한국미라클피플사,KOREA MIRACLE PEOPLE COMPANY,KONEX,null
KR7331920009,331920,셀레믹스,"Celemics, Inc.",KOSDAQ,제약
KR7332290006,332290,누보,NOUSBO,KOSDAQ,화학
KR7332370006,332370,아이디피,"IDP Corp., Ltd.",KOSDAQ,정보기기
KR7332570001,332570,와이팜,Wireless Amplifier Module Inc.,KOSDAQ,IT부품
KR7333050003,333050,모코엠시스,MOCOMSYS,KOSDAQ,소프트웨어
KR7333430007,333430,일승,IL SEUNG,KOSDAQ,운송장비·부품
KR7333620003,333620,엔시스,"Nsys Co., Ltd.",KOSDAQ,일반전기전자
KR7334890001,334890,이지스밸류플러스리츠보통주,IGIS Value Plus REIT,KOSPI,서비스업
KR7334970001,334970,프레스티지바이오로직스,"Prestige Biologics Co., Ltd.",KOSDAQ,제약
KR7335810008,335810,프리시젼바이오,Precision Biosensor Inc.,KOSDAQ,의료·정밀기기
KR7335870002,335870,윙스풋,WINGS FOOT,KOSDAQ,유통
KR7335890000,335890,비올,"VIOL Co., Ltd.",KOSDAQ,의료·정밀기기
KR7336040001,336040,타스컴,TASCOM,KONEX,null
KR7336060009,336060,웨이버스,WAVUS,KOSDAQ,출판·매체복제
KR7336260005,336260,두산퓨얼셀보통주,Doosan Fuel Cell,KOSPI,전기전자
KR733626K013,33626K,두산퓨얼셀1우선주,Doosan Fuel Cell(1P),KOSPI,전기전자
KR733626K021,33626L,두산퓨얼셀2우선주(신형),Doosan Fuel Cell(2PB),KOSPI,전기전자
KR7336370002,336370,솔루스첨단소재보통주,Solus Advanced Materials,KOSPI,전기전자
KR733637K010,33637K,솔루스첨단소재1우선주,Solus Advanced Materials(1P),KOSPI,전기전자
KR733637K028,33637L,솔루스첨단소재2우선주(신형),Solus Advanced Materials(2PB),KOSPI,전기전자
KR7336570007,336570,원텍,WONTECH,KOSDAQ,의료·정밀기기
KR7337840003,337840,유엑스엔,UXN,KONEX,null
KR7337930002,337930,브랜드엑스코퍼레이션,"Brand X Co., Ltd.",KOSDAQ,인터넷
KR7338100001,338100,NH프라임리츠보통주,NH Prime REIT,KOSPI,서비스업
KR7338220007,338220,뷰노,"VUNO, Inc.",KOSDAQ,소프트웨어
KR7338840002,338840,와이바이오로직스,"Y-Biologics, Inc",KOSDAQ,기타서비스
KR7339770000,339770,교촌에프앤비보통주,KYOCHON FOOD&BEVERAGE,KOSPI,유통업
KR7339950008,339950,아이비김영,"IBKIMYOUNG CO.,LTD.",KOSDAQ,기타서비스
KR7340360007,340360,다보링크,DAVOLINK,KOSDAQ,통신장비
KR7340440007,340440,세림비앤지,SERIM B&G,KOSDAQ,화학
KR7340570001,340570,티앤엘,"T&L Co., LTD.",KOSDAQ,제약
KR7340810001,340810,씨유박스,"CUBOX Co., Ltd",KOSDAQ,소프트웨어
KR7340930007,340930,유일에너테크,"YOUIL ENERGY TECH CO.,LTD.",KOSDAQ,기계·장비
KR7341170009,341170,퓨쳐메디신,Future Medicine,KONEX,null
KR7341310001,341310,이앤에치,E&H,KONEX,null
KR7343090007,343090,에이치엘비사이언스,HLB SCIENCE,KONEX,null
KR7344820006,344820,케이씨씨글라스보통주,KCC GLASS Corporation,KOSPI,비금속광물
KR7344860002,344860,이노진,"INNOGENE Co., Ltd.",KOSDAQ,화학
KR7346010002,346010,타이드,TIDE,KONEX,null
KR7347000002,347000,센코,"SENKO Co.,Ltd.",KOSDAQ,의료·정밀기기
KR7347700007,347700,라이프시맨틱스,Life Semantics Corp.,KOSDAQ,소프트웨어
KR7347740003,347740,피엔케이피부임상연구센타,"P&K Skin Research Center Co.,Ltd.",KOSDAQ,기타서비스
KR7347770000,347770,핌스,PIMS Inc.,KOSDAQ,IT부품
KR7347860009,347860,알체라,Alchera Inc.,KOSDAQ,소프트웨어
KR7347890006,347890,엠투아이코퍼레이션,M2I CORPORATION,KOSDAQ,정보기기
KR7348030008,348030,모비릭스,MOBIRIX Corporation,KOSDAQ,디지털컨텐츠
KR7348080003,348080,주식회사 큐라티스,Quratis Inc.,KOSDAQ,기타서비스
